customer_unique_id,first_purchase_date,last_purchase_date,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,segment_name
01858f2fad256b1689f5bdafc059f745,"2018-07-31 19:44:52","2018-07-31 19:44:52",34,1,8.00,1,1,1,111,Champions
0185fbd2271efbc59bbb96ad3e99a7b8,"2018-04-18 19:28:46","2018-04-18 19:28:46",138,1,1.00,2,4,4,244,"Potential Loyalists"
01873d3c2fc620aa701e30d2c4181673,"2018-04-10 15:53:39","2018-04-10 15:53:39",146,1,2.00,2,4,3,243,"Potential Loyalists"
01878328db858b71da86bdc8966ea729,"2018-05-16 10:18:49","2018-05-16 10:18:49",110,1,1.00,2,4,5,245,"Potential Loyalists"
0187e88f4c9b2e4c92e5d47ffa0e1da9,"2018-02-22 16:26:25","2018-02-22 16:26:25",193,1,1.00,3,2,5,325,Other
018864afd6d3af6af6e3cf1245fc5ff8,"2018-05-11 10:09:09","2018-05-11 10:09:09",115,1,1.00,2,4,5,245,"Potential Loyalists"
01886ef98f995e4f2dd75a1d04c97397,"2017-11-27 20:47:54","2018-03-09 19:19:24",178,2,4.00,2,1,2,212,"Loyal Customers"
018875156db79cf3fb697342f256c329,"2017-07-06 19:46:22","2017-07-06 19:46:22",424,1,2.00,5,3,3,533,Other
0189137aa093295df2116467b8201d66,"2017-10-07 21:37:21","2017-10-07 21:37:21",331,1,1.00,4,3,3,433,Other
0189334b410cf5340ba839359af8a959,"2017-11-12 19:14:43","2017-11-12 19:14:43",295,1,6.00,4,5,1,451,Other
018974568b0b5a8c395465dee270c3a9,"2017-07-25 22:14:11","2017-07-25 22:14:11",405,1,1.00,5,4,5,545,"Lost Customers"
0189955e61056a22dd6e7cb03603a149,"2017-06-08 23:48:09","2017-06-08 23:48:09",452,1,1.00,5,2,4,524,"At-Risk Customers"
0189cca3aa2a0f75ca0cde94ee38be57,"2017-06-05 21:32:39","2017-06-05 21:32:39",455,1,4.00,5,2,2,522,"At-Risk Customers"
018ad5828f8f66b69604caabd0aa78ca,"2017-03-05 15:26:55","2017-03-05 15:26:55",547,1,1.00,5,2,4,524,"At-Risk Customers"
018b0a8d048e41f2d1f55e56dcbd335c,"2017-07-25 01:06:50","2017-07-25 01:06:50",405,1,1.00,5,4,5,545,"Lost Customers"
018b5a7502c30eb5f230f1b4eb23a156,"2017-05-18 00:41:32","2017-08-20 18:10:06",379,2,2.00,4,1,3,413,"At-Risk Customers"
018c9bbd7d61c91f2abf3cd77b5010ad,"2018-01-15 10:00:33","2018-01-15 10:00:33",231,1,1.00,3,5,4,354,"Potential Loyalists"
018ca9b2c9f793a0e43e75d6a3eca86a,"2018-01-31 19:15:21","2018-01-31 19:15:21",215,1,3.00,3,2,2,322,Other
018ccb97f791b89dc7ae72b4a114b00a,"2017-12-01 17:30:00","2017-12-01 17:30:00",276,1,1.00,4,5,4,454,Other
018d9881368d5098100c2430b8ed8bdd,"2018-02-22 02:08:34","2018-02-22 02:08:34",193,1,1.00,3,2,5,325,Other
018e2017f47d05d438effa6d15061c2d,"2017-12-14 10:52:55","2017-12-14 10:52:55",263,1,1.00,3,5,4,354,"Potential Loyalists"
018e7e423aa73a3d7183d8c7c7a7c50d,"2018-08-18 08:55:15","2018-08-18 08:55:15",16,1,1.00,1,1,4,114,"Loyal Customers"
01922cf678f7c6d925421a273a885fbf,"2018-06-26 16:37:03","2018-06-26 16:37:03",69,1,4.00,1,1,2,112,"Loyal Customers"
01927626c24c5826ceb6ca6b2797fd60,"2018-03-21 11:23:05","2018-03-21 11:23:05",166,1,6.00,2,3,1,231,"Potential Loyalists"
0192a97d19fd891f0a4453609753b886,"2018-06-19 21:36:37","2018-06-19 21:36:37",76,1,1.00,1,1,5,115,"Loyal Customers"
019322e670d197f31413176b865880fd,"2017-06-27 12:23:51","2017-06-27 12:23:51",433,1,2.00,5,2,3,523,"At-Risk Customers"
01940bd0ea09e8cbbeb24452e58dcb0e,"2018-07-17 19:09:44","2018-07-17 19:09:44",48,1,8.00,1,1,1,111,Champions
019441bdb2c9b0b1990cac725c427960,"2018-05-14 10:58:30","2018-05-14 10:58:30",112,1,2.00,2,4,3,243,"Potential Loyalists"
0195b599954bfa2cfac327dd3b35a877,"2018-04-20 10:39:16","2018-04-20 10:39:16",136,1,8.00,2,4,1,241,"Potential Loyalists"
0195c54646cda6452f5e1a0474f3b502,"2018-05-09 17:18:42","2018-05-09 17:18:42",117,1,1.00,2,4,5,245,"Potential Loyalists"
0196285e88e29cdf2c0afba10cddd9f0,"2018-07-17 09:39:48","2018-07-17 09:39:48",48,1,1.00,1,1,5,115,"Loyal Customers"
01977d0ffb59b3b64796aeec649edec8,"2017-10-13 12:28:50","2017-10-13 12:28:50",325,1,1.00,4,3,4,434,Other
0197bf8828afdb5ef6a6f7446a52607e,"2017-09-27 14:42:21","2017-09-27 14:42:21",341,1,4.00,4,4,2,442,Other
019890d2ead42f267a2c66919d9dedce,"2018-01-08 15:11:51","2018-01-08 15:11:51",238,1,3.00,3,5,2,352,"Potential Loyalists"
0199358f4d397a51c763be597977ddd1,"2018-07-19 13:20:43","2018-07-19 13:20:43",46,1,10.00,1,1,1,111,Champions
0199360d5869b53eece5870f3bd1ef0e,"2017-05-21 08:05:33","2017-05-21 08:05:33",470,1,5.00,5,2,1,521,"At-Risk Customers"
019954cc9c2ceb2084881eefdf48f0f9,"2017-09-27 14:51:02","2017-09-27 14:51:02",341,1,1.00,4,4,5,445,Other
019ac5580a897d52e5ed6f7ed89ade27,"2017-09-06 09:49:37","2017-09-06 09:49:37",362,1,1.00,4,4,5,445,Other
019c20bc411068e6f296cd471ac8425b,"2017-11-16 17:03:09","2017-11-16 17:03:09",291,1,1.00,4,5,4,454,Other
019cd54cc450bdfb2de3e83dced0c511,"2017-08-02 08:39:37","2017-08-02 08:39:37",397,1,10.00,5,4,1,541,"Lost Customers"
019d47513bb1164cc83fc2d6d7123ef8,"2017-02-10 21:37:36","2017-02-10 21:37:36",570,1,6.00,5,2,1,521,"At-Risk Customers"
019e6c1c524669436535388a1cd5cefd,"2017-07-27 13:25:38","2017-07-27 13:25:38",403,1,3.00,5,4,2,542,"Lost Customers"
019ea19e666644625032de5efe2ceb71,"2018-05-14 21:59:25","2018-05-14 21:59:25",112,1,3.00,2,4,2,242,"Potential Loyalists"
019ed386aec9ff0f9eab4a590231174e,"2018-07-31 10:27:34","2018-07-31 10:27:34",34,1,5.00,1,1,2,112,"Loyal Customers"
019ee3ac31baf4383471c760125e2977,"2018-08-22 10:49:05","2018-08-22 10:49:05",12,1,1.00,1,1,4,114,"Loyal Customers"
019f29cee4d4031f59fed390d3cd0bc7,"2017-07-02 13:05:45","2017-07-02 13:05:45",428,1,5.00,5,2,2,522,"At-Risk Customers"
019fcfdd0b0ec239cc2b536428064c47,"2018-07-10 22:18:36","2018-07-10 22:18:36",55,1,5.00,1,1,2,112,"Loyal Customers"
01a013f2d3d7b0fa074a09d3e6e7b611,"2017-04-13 17:20:42","2017-04-13 17:20:42",508,1,5.00,5,2,1,521,"At-Risk Customers"
01a0f3dc3a406f7fc8593565e1a50b4f,"2017-07-23 10:46:30","2017-07-23 10:46:30",407,1,2.00,5,3,3,533,Other
01a17507586f0f10f52e7e86ac73e1f7,"2018-06-22 18:47:50","2018-06-22 18:47:50",73,1,3.00,1,1,2,112,"Loyal Customers"
01a20270c305052404127be803843f2f,"2017-06-04 11:09:04","2017-06-04 11:09:04",456,1,1.00,5,2,4,524,"At-Risk Customers"
01a22e2079ea71e17313b88e5811e54a,"2018-01-22 22:45:49","2018-01-22 23:27:48",224,2,2.00,3,1,3,313,Other
01a2ad01e93ccfaf7eaff9bda6f2320c,"2018-03-17 23:09:29","2018-03-17 23:09:29",170,1,1.00,2,3,5,235,"Potential Loyalists"
01a3427def071b9efaf74a817c4e023b,"2017-05-25 12:11:30","2017-05-25 12:11:30",466,1,1.00,5,2,4,524,"At-Risk Customers"
01a379e7c61f254c6c1bfc842b4d9416,"2017-10-22 12:23:51","2017-10-22 12:23:51",316,1,2.00,4,3,3,433,Other
01a4788c8bd6d0d6a5b16ccdfd393b74,"2018-06-08 16:47:20","2018-06-08 16:47:20",87,1,7.00,1,4,1,141,"New Customers"
01a4fe5fc00bbdb0b0a4af5a5345cca5,"2018-05-31 10:45:35","2018-05-31 10:45:35",95,1,8.00,1,5,1,151,"New Customers"
01a551a1f8c7955ba259897b2e3d2e30,"2018-08-22 11:27:59","2018-08-22 11:27:59",12,1,1.00,1,1,4,114,"Loyal Customers"
01a6d398ee25ef8ce7ace2d3620ce248,"2018-03-19 19:36:41","2018-03-19 19:36:41",168,1,1.00,2,3,5,235,"Potential Loyalists"
01a7888cc755d6ad17b03de5f5543641,"2018-01-25 09:44:05","2018-01-25 09:44:05",221,1,1.00,3,3,3,333,"Potential Loyalists"
01a8574d68d5a495ebe94a4790f6fe34,"2017-11-26 14:00:32","2017-11-26 14:00:32",281,1,4.00,4,5,2,452,Other
01a8a2fa13dad647949ff57927e63b0d,"2017-03-30 22:15:10","2017-03-30 22:15:10",522,1,1.00,5,2,4,524,"At-Risk Customers"
01aa30b6c0412a1548fc29e2c98033cf,"2017-11-22 14:14:41","2017-11-22 14:14:41",285,1,1.00,4,5,4,454,Other
01aae089a9f716c2d948a24c5406603d,"2017-11-23 21:29:03","2017-11-23 21:29:03",284,1,1.00,4,5,4,454,Other
01ab4b660bfe57375e0486a07bbe31eb,"2018-03-29 09:10:21","2018-03-29 09:10:21",158,1,1.00,2,2,5,225,"Loyal Customers"
01ac1e0b4421bb9946e56692e21226f0,"2018-04-05 19:58:04","2018-04-05 19:58:04",151,1,1.00,2,4,4,244,"Potential Loyalists"
01ac33544e5b7d1e79f7d69a065282f3,"2018-06-27 18:35:52","2018-06-27 18:35:52",68,1,1.00,1,1,5,115,"Loyal Customers"
01ad914ceb44eddfbf992570e6a5ef49,"2018-06-24 18:49:53","2018-06-24 18:49:53",71,1,4.00,1,1,2,112,"Loyal Customers"
01ae3897d0da657af5dc0b0dab9df7dc,"2018-01-02 20:24:12","2018-01-02 20:24:12",244,1,1.00,3,5,4,354,"Potential Loyalists"
01ae92e9e94bec47e10ef885402cfe54,"2017-11-24 20:15:53","2017-11-24 20:15:53",283,1,2.00,4,5,3,453,Other
01af16b985b3ad90d75333691e2da6ab,"2018-02-12 19:04:46","2018-02-12 19:04:46",203,1,1.00,3,3,3,333,"Potential Loyalists"
01b0d417af24703a0b20cbe71f354285,"2017-02-18 21:21:58","2017-02-18 21:21:58",562,1,1.00,5,2,5,525,"At-Risk Customers"
01b0e04852a70de5404609e82e8fc0ba,"2018-01-08 09:35:21","2018-01-08 09:35:21",238,1,1.00,3,5,4,354,"Potential Loyalists"
01b0e4e53ea06107438b0738d8d670e2,"2018-01-25 17:46:01","2018-01-25 17:46:01",221,1,10.00,3,3,1,331,"Potential Loyalists"
01b3e064c4fc4372a269bdc02c131850,"2018-08-27 21:27:13","2018-08-27 21:27:13",7,1,10.00,1,1,1,111,Champions
01b42ac9d3801e6edf67f7a95f04a838,"2018-08-06 12:26:13","2018-08-06 12:26:13",28,1,1.00,1,1,5,115,"Loyal Customers"
01b466cc9a9e663eb04f4b8890dbc5f1,"2017-10-12 11:12:39","2017-10-12 11:12:39",326,1,8.00,4,3,1,431,Other
01b51b6ca4757ff714f2a54043e5c7b4,"2018-01-09 09:33:17","2018-01-09 09:33:17",237,1,2.00,3,5,3,353,"Potential Loyalists"
01b531d9fa14ce8894156d72f7ee8b92,"2017-08-09 13:04:46","2017-08-09 13:04:46",390,1,2.00,5,4,3,543,"Lost Customers"
01b53609a2d3710857e22775bbf8ec0f,"2018-05-17 10:10:43","2018-05-17 10:10:43",109,1,4.00,2,5,2,252,"Potential Loyalists"
01b6eceb8d393992f590cdb60a41e388,"2017-10-07 10:45:02","2017-10-07 10:45:02",331,1,1.00,4,3,3,433,Other
01b7463b1d6850a0ddfb4a93e05d0671,"2017-05-17 16:18:57","2017-05-17 16:18:57",474,1,3.00,5,2,2,522,"At-Risk Customers"
01b84e3fa2897be6eec7fadddb3d56f3,"2017-10-25 18:15:00","2017-10-25 18:15:00",313,1,1.00,4,3,5,435,Other
01ba3180d3c6e7a6e269c5a542985423,"2018-02-21 17:27:58","2018-02-21 17:27:58",194,1,1.00,3,2,5,325,Other
01bbbfc56b8ec1052e46f260226e34f9,"2018-04-02 15:21:10","2018-04-02 15:21:10",154,1,1.00,2,4,4,244,"Potential Loyalists"
01bc72407ac3ab328e54938f599d2231,"2018-06-12 17:26:43","2018-06-12 17:26:43",83,1,1.00,1,4,5,145,"New Customers"
01bc9765e0b1cbb83ec85d576ddc4ef6,"2018-08-15 17:00:42","2018-08-15 17:00:42",19,1,8.00,1,1,1,111,Champions
01bdeb2c0f524bb2119a8c0cd5419f5f,"2017-12-30 11:34:58","2017-12-30 11:34:58",247,1,1.00,3,5,4,354,"Potential Loyalists"
01be09e08ce97be4356a7c93bda4ee70,"2017-05-18 09:56:49","2017-05-18 09:56:49",473,1,1.00,5,2,5,525,"At-Risk Customers"
01bf812bfa21271c91dbd9bcb9fb055a,"2018-06-11 07:14:41","2018-06-11 07:14:41",84,1,1.00,1,4,5,145,"New Customers"
01bf87cfe6b10b53c057c03b9e7d034f,"2017-10-18 12:36:09","2017-10-18 12:36:09",320,1,1.00,4,3,3,433,Other
01bfd443225216fd172d2af98ae80068,"2018-03-06 12:54:04","2018-03-06 12:54:04",181,1,1.00,2,3,4,234,"Potential Loyalists"
01c12b236caa6f6d630b985da0ab5d30,"2017-08-21 23:13:10","2017-08-21 23:13:10",378,1,8.00,4,3,1,431,Other
01c1529c867b31e5b6c34ad4ccaab314,"2018-08-04 21:15:44","2018-08-04 21:15:44",30,1,3.00,1,1,2,112,"Loyal Customers"
01c15633aa5baf9c6d2685354fd82747,"2017-07-11 03:13:34","2017-07-11 03:13:34",419,1,1.00,5,3,3,533,Other
01c19b1261325781dcf2f82c9892f80e,"2018-05-10 21:07:18","2018-05-10 21:07:18",116,1,2.00,2,4,3,243,"Potential Loyalists"
01c1e31277120e8c6360c6448cbd4c80,"2018-02-05 20:19:14","2018-02-05 20:19:14",210,1,3.00,3,2,2,322,Other
01c228e91a729c993c054756eaeb680c,"2017-12-05 21:30:15","2017-12-05 21:30:15",272,1,1.00,3,5,4,354,"Potential Loyalists"
01c289bb06354cdc7e6549570f20ada4,"2017-06-03 19:11:14","2017-12-26 21:14:43",251,2,5.00,3,1,2,312,Other
01c64acc2efd27442844ed61dd9981cc,"2018-04-17 10:05:53","2018-04-17 10:05:53",139,1,1.00,2,4,4,244,"Potential Loyalists"
01c6812053d3159e3f8f0a3d92af3cc5,"2017-11-09 18:53:35","2017-11-09 18:53:35",298,1,1.00,4,5,4,454,Other
01c75ebaa6fd123179cc3898fe4d24c4,"2018-08-09 14:28:54","2018-08-09 14:28:54",25,1,2.00,1,1,3,113,"Loyal Customers"
01c7e32e214b3b0c31b7460a08e89ec9,"2018-06-21 21:47:40","2018-06-21 21:47:40",74,1,2.00,1,1,3,113,"Loyal Customers"
01c849814dd6cd478f0ee6343414acb7,"2018-07-12 15:04:13","2018-07-12 15:04:13",53,1,1.00,1,1,5,115,"Loyal Customers"
01c92cf65b66be2fb861a163d4830f5a,"2018-02-20 15:29:03","2018-02-20 15:29:03",195,1,2.00,3,2,3,323,Other
01ca0680cddb7f4c71e3235f08cd16a2,"2018-05-12 10:22:05","2018-05-12 10:22:05",114,1,1.00,2,4,5,245,"Potential Loyalists"
01cad597bb1c8c79b2115a6204ab7f8c,"2017-12-12 22:03:01","2017-12-12 22:03:01",265,1,2.00,3,5,3,353,"Potential Loyalists"
01cbe0a1a969bf0936fd97298ae18cc8,"2018-05-07 08:05:30","2018-05-07 08:05:30",119,1,3.00,2,4,2,242,"Potential Loyalists"
01cd1ef6c24558b19ce2dab8801fabcb,"2018-03-21 15:05:19","2018-03-21 15:05:19",166,1,10.00,2,3,1,231,"Potential Loyalists"
01cd5bbfc2ee49abdafb429522b93fce,"2017-10-19 10:00:36","2017-10-19 10:00:36",319,1,1.00,4,3,5,435,Other
01cd6609264361aaf702ecbee2641cea,"2018-04-24 11:57:58","2018-04-24 11:57:58",132,1,1.00,2,5,4,254,"Potential Loyalists"
01ce78f7a46aaaf7a9d1d2b86224ae38,"2018-03-20 21:43:44","2018-03-20 21:43:44",167,1,1.00,2,3,5,235,"Potential Loyalists"
01cf4a649781b563f650ce1c18b19be6,"2018-06-09 11:36:48","2018-06-09 11:36:48",86,1,1.00,1,4,5,145,"New Customers"
01cf555dad51551a56a1bdc9fbf2acd6,"2017-05-18 09:42:56","2017-05-18 09:42:56",473,1,1.00,5,2,5,525,"At-Risk Customers"
01d0f02781924f788fd9d0521663fae0,"2017-06-18 20:37:30","2017-06-18 20:37:30",442,1,1.00,5,2,5,525,"At-Risk Customers"
01d1444a9676bab441621b52773035e9,"2017-11-19 18:19:35","2017-11-19 18:19:35",288,1,5.00,4,5,1,451,Other
01d4133dfc24adea1d8d8b7f5ee44aa4,"2017-11-14 20:00:09","2017-11-14 20:00:09",293,1,1.00,4,5,4,454,Other
01d46b5cad3cda9c22f52df41197a671,"2017-04-13 06:49:20","2017-04-13 06:49:20",508,1,1.00,5,2,5,525,"At-Risk Customers"
01d4d353f424ed250bf892af49d30abe,"2017-10-25 16:10:01","2017-10-25 16:10:01",313,1,1.00,4,3,5,435,Other
01d540906498d52fa3b7f10b5ce735b2,"2018-07-16 23:18:53","2018-07-16 23:18:53",49,1,9.00,1,1,1,111,Champions
01d628fd151ab84d5063f2dc5c92a118,"2018-02-03 18:28:57","2018-02-03 18:28:57",212,1,2.00,3,2,3,323,Other
01d78a7d654c0b1ef85977c306d0f60f,"2018-03-12 09:58:01","2018-03-12 09:58:01",175,1,5.00,2,3,1,231,"Potential Loyalists"
01d7b0d6f8958188afa680d75dd47919,"2018-06-25 19:36:04","2018-06-25 19:36:04",70,1,3.00,1,1,2,112,"Loyal Customers"
01d8df79b0fe245a03928d53fc25c223,"2017-08-07 17:41:16","2017-08-07 17:41:16",392,1,2.00,5,4,3,543,"Lost Customers"
01d8f02b7ae915fddc5736ecdf613cd1,"2018-01-15 19:06:08","2018-01-15 19:06:08",231,1,1.00,3,5,4,354,"Potential Loyalists"
01da270abab6215a40467414afae12d1,"2018-07-31 19:35:26","2018-07-31 19:35:26",34,1,1.00,1,1,5,115,"Loyal Customers"
01daeb09de8f07882ccd4319ffbc4693,"2017-11-26 11:20:27","2017-11-26 11:20:27",281,1,1.00,4,5,4,454,Other
01db45606d08e66e2c058ad2f08f5b34,"2018-07-31 22:46:31","2018-07-31 22:46:31",34,1,3.00,1,1,3,113,"Loyal Customers"
01dbf5ec2334d02e47a8167d3c2e0837,"2018-05-05 15:32:53","2018-05-05 15:32:53",121,1,5.00,2,4,1,241,"Potential Loyalists"
01dd34b5f4cee2a48f03ba1cce8c592c,"2018-08-17 12:41:18","2018-08-17 12:41:18",17,1,3.00,1,1,2,112,"Loyal Customers"
01deea8faf538e657bf2b1cb6b6c24f1,"2017-09-24 01:57:12","2017-09-24 01:57:12",344,1,3.00,4,4,2,442,Other
01dfe4b4e19154abdebe71e50f52f88d,"2018-05-04 10:59:29","2018-05-04 10:59:29",122,1,1.00,2,4,4,244,"Potential Loyalists"
01dff584b4563da3703fa375287a3a69,"2018-02-22 08:35:57","2018-02-22 08:35:57",193,1,2.00,3,2,3,323,Other
01e0008efc8b3804e274ff934ba017c9,"2017-02-25 20:02:58","2017-02-25 20:02:58",555,1,8.00,5,1,1,511,"At-Risk Customers"
01e019838e4e21dd66bb6f69352334f8,"2017-12-03 00:31:45","2017-12-03 00:31:45",274,1,7.00,4,5,1,451,Other
01e123d7c7cedf12af483fc17258b9ce,"2018-06-08 16:11:27","2018-06-08 16:11:27",87,1,1.00,1,4,4,144,"New Customers"
01e4cddc3a56ea6684510cf09f4d0411,"2018-01-09 18:17:46","2018-01-09 18:17:46",237,1,1.00,3,5,4,354,"Potential Loyalists"
01e4f76dbf261176b87ed09f6803c596,"2018-03-06 18:46:32","2018-03-06 18:46:32",181,1,10.00,2,3,1,231,"Potential Loyalists"
01e66e20cc67536e6fa27878ed07ad0a,"2018-01-31 00:46:48","2018-01-31 00:46:48",215,1,1.00,3,2,5,325,Other
01e80828765c999c3f5a7713f3912309,"2017-05-22 19:56:10","2017-05-22 19:56:10",469,1,2.00,5,2,3,523,"At-Risk Customers"
01e8bcc3377762cf85025138b2901947,"2017-04-19 20:44:21","2017-04-19 20:44:21",502,1,3.00,5,2,2,522,"At-Risk Customers"
01e8feee57ec1b6447fdd4fbea8093cb,"2018-01-31 23:30:07","2018-01-31 23:30:07",215,1,1.00,3,2,5,325,Other
01ea2467bec4e5ba6c007621c7df3bf5,"2018-08-21 11:00:37","2018-08-21 11:00:37",13,1,2.00,1,1,3,113,"Loyal Customers"
01ea7dfdac01a4e8fbe2902b73510b20,"2018-02-09 17:36:45","2018-02-09 17:36:45",206,1,5.00,3,3,1,331,"Potential Loyalists"
01eb9d565f58fe2b55946b72db045556,"2018-04-10 19:22:08","2018-04-10 19:22:08",146,1,2.00,2,4,3,243,"Potential Loyalists"
01ec28844a316ded17fa50fd28b98123,"2018-03-02 15:01:42","2018-03-02 15:01:42",185,1,3.00,3,3,2,332,"Potential Loyalists"
01ec66cacd4c45d04f9ee2a1c25bb20b,"2017-03-01 23:34:48","2017-03-01 23:34:48",551,1,1.00,5,1,4,514,"At-Risk Customers"
01ecc1f1f21f05d0736c99d92646f132,"2017-08-11 14:33:58","2017-08-11 14:33:58",388,1,2.00,5,3,3,533,Other
01ecdc37f767e85f5b3fd2310a289253,"2018-08-14 20:06:02","2018-08-14 20:06:02",20,1,5.00,1,1,2,112,"Loyal Customers"
01ece9ffbb6a00db5549188bc410e878,"2017-09-18 00:32:11","2017-09-18 00:32:11",350,1,1.00,4,4,5,445,Other
01ed8df97a21e2f15521f9758554b32b,"2017-07-11 13:10:00","2017-07-11 13:10:00",419,1,3.00,5,3,2,532,Other
01eec5acca315fa22d30315944c65536,"2018-03-06 12:39:48","2018-03-06 12:39:48",181,1,8.00,2,3,1,231,"Potential Loyalists"
01ef3ec35f556231aee2f73e8bc6f8a0,"2017-10-04 20:45:59","2017-10-04 20:45:59",334,1,4.00,4,3,2,432,Other
01f156677184504063bd19739f924af1,"2016-10-10 13:57:41","2016-10-10 13:57:41",693,1,10.00,5,2,1,521,"At-Risk Customers"
01f163c912209bc42fd9c0e169e8039e,"2018-06-23 10:49:55","2018-06-23 10:49:55",72,1,1.00,1,1,5,115,"Loyal Customers"
01f173d576ec0a01bbe13dccf0942696,"2017-10-02 10:17:14","2017-10-02 10:17:14",336,1,1.00,4,4,5,445,Other
01f1af590b3fa6e09ee79551635926b4,"2017-11-27 21:25:55","2017-11-27 21:25:55",280,1,5.00,4,5,1,451,Other
01f2285f85a1c603eb7ef755ad311769,"2017-04-29 14:40:22","2018-05-31 14:51:03",95,2,13.00,1,1,1,111,Champions
01f2c78d8578f27b62ca1186752e1532,"2017-11-30 18:12:14","2017-11-30 18:12:14",277,1,5.00,4,5,1,451,Other
01f382f4c95df31e05e27f1151a015a0,"2017-09-22 03:30:41","2017-09-22 03:30:41",346,1,2.00,4,4,3,443,Other
01f492ebceb9747c71cb86d983afb9e0,"2018-02-22 00:49:10","2018-02-22 00:49:10",193,1,3.00,3,2,2,322,Other
01f6fa760c8cee5fef785c7a73321534,"2017-11-26 19:46:39","2017-11-26 19:46:39",281,1,8.00,4,5,1,451,Other
01f7f7e1b4aefac99dea303f9eb5f7c4,"2018-04-12 12:55:23","2018-04-12 12:55:23",144,1,3.00,2,4,2,242,"Potential Loyalists"
01f9585695ca0cb669ddbae22f6ede43,"2018-07-31 23:24:23","2018-07-31 23:24:23",34,1,3.00,1,1,3,113,"Loyal Customers"
01fdfc6e1f85ad504461c6699adb246c,"2017-12-09 08:08:22","2017-12-09 08:08:22",268,1,1.00,3,5,4,354,"Potential Loyalists"
01fee81dfa09d00693bbb79aaf922f89,"2017-05-24 20:28:44","2017-05-24 20:28:44",467,1,1.00,5,2,4,524,"At-Risk Customers"
01ffb8ddbd9e1167659827ed1b9b6ccf,"2018-07-19 19:58:04","2018-07-19 19:58:04",46,1,2.00,1,1,3,113,"Loyal Customers"
02022a08ed3a2e736777b7b71389c62c,"2017-11-24 13:14:18","2017-11-24 13:14:18",283,1,1.00,4,5,4,454,Other
020299859eabbac628a0b2d6ea22bb9d,"2018-07-25 10:19:30","2018-07-25 10:19:30",40,1,1.00,1,1,5,115,"Loyal Customers"
02029b32d4185a32a888c3f2d4d8839f,"2017-11-30 17:54:28","2017-11-30 17:54:28",277,1,1.00,4,5,4,454,Other
020311f9fc67a990f3d43b481398a259,"2018-03-21 15:30:57","2018-03-21 15:30:57",166,1,1.00,2,3,5,235,"Potential Loyalists"
0203cdea5911c033017b1b2bb6dbeb33,"2018-03-21 20:20:40","2018-03-21 20:20:40",166,1,10.00,2,3,1,231,"Potential Loyalists"
0204f3da94dadaf3fa21305413e02d63,"2018-01-11 20:21:08","2018-01-11 20:21:08",235,1,1.00,3,5,4,354,"Potential Loyalists"
020504cfbef989c034f403ab0076c408,"2017-11-24 16:20:38","2017-11-24 16:20:38",283,1,10.00,4,5,1,451,Other
02054940ff45a170ddd0acca60575eea,"2018-01-25 11:04:33","2018-01-25 11:04:33",221,1,5.00,3,3,2,332,"Potential Loyalists"
0205ecc1296100f97f4ae03e22643b8e,"2018-05-08 17:45:49","2018-05-08 17:45:49",118,1,3.00,2,4,2,242,"Potential Loyalists"
0206119a2f332d97fb68a9c1f592b2dc,"2017-06-08 08:27:25","2017-06-08 08:27:25",452,1,1.00,5,2,4,524,"At-Risk Customers"
02063d3c56dc62e17f57cdd78c4962ff,"2018-08-08 12:03:31","2018-08-08 12:03:31",26,1,1.00,1,1,5,115,"Loyal Customers"
0206671ca1e6cea41033a21774bef222,"2018-04-23 16:43:10","2018-04-23 16:43:10",133,1,1.00,2,5,4,254,"Potential Loyalists"
02068e4fb8a2f9434c60eb29751b0783,"2018-04-26 00:13:51","2018-04-26 00:13:51",130,1,10.00,2,4,1,241,"Potential Loyalists"
020747bd836e23bc8e3692937ad85497,"2018-06-19 19:58:06","2018-06-19 19:58:06",76,1,5.00,1,1,2,112,"Loyal Customers"
0209a0a5c96cc50dd1bbe71e3730af2a,"2017-05-22 14:20:45","2017-05-22 14:20:45",469,1,1.00,5,2,4,524,"At-Risk Customers"
0209af58dcd97d6ff5bac3f5fdfb8c0e,"2018-08-02 17:40:15","2018-08-02 17:40:15",32,1,2.00,1,1,3,113,"Loyal Customers"
0209cc2349a03f00567bb9d24a459829,"2017-06-16 18:29:19","2017-06-16 18:29:19",444,1,1.00,5,2,5,525,"At-Risk Customers"
0209f290b5451d357308bc0e90521026,"2018-07-22 22:00:26","2018-07-22 22:00:26",43,1,2.00,1,1,3,113,"Loyal Customers"
020a1ffcfaf43c6003111eaa33faa6c9,"2017-04-05 08:23:43","2017-04-05 08:23:43",516,1,1.00,5,2,5,525,"At-Risk Customers"
020aa2d69bca8c7a0b3da5f8e602c26d,"2017-08-09 10:22:04","2017-08-09 10:22:04",390,1,1.00,5,4,5,545,"Lost Customers"
020ac38b920d61317bc3e7e2d1e3602b,"2017-09-10 18:54:00","2017-09-10 18:54:00",358,1,4.00,4,4,2,442,Other
020ae51ab502504a00ab6ccbac53bfa6,"2018-08-14 11:15:33","2018-08-14 11:15:33",20,1,1.00,1,1,5,115,"Loyal Customers"
020b824fa9ea4049aed3171900d41e86,"2018-04-30 17:07:21","2018-04-30 17:07:21",126,1,1.00,2,4,4,244,"Potential Loyalists"
